,cass,our,base,cass_t,our_t,n_chars
52,0.8998285149762729,0.3640360072397916,0.8501001485725551,3.387233018875122,87.85326218605042,60
53,0.9814558118363046,0.33470227731600793,0.8501001485725551,2.8827130794525146,80.70416307449341,50
54,0.9112828797358836,0.31061968219199165,0.8501001485725551,1.495131254196167,77.49548196792603,30
55,0.9844444444444443,0.36583475380176145,0.8501001485725551,2.9844508171081543,86.70699214935303,50
56,0.9117308080630476,0.28408158061716116,0.8501001485725551,3.0625901222229004,85.18217086791992,50
57,0.8711937464061665,0.21105728578261782,0.8501001485725551,0.8779158592224121,77.5801157951355,20
58,0.7666304448504127,0.18341954184002807,0.8501001485725551,0.8703799247741699,76.85172080993652,20
59,0.8580932000825982,0.21419593398534373,0.8501001485725551,0.8637120723724365,78.76768898963928,20
60,0.5909372187218722,0.24916964785414042,0.8501001485725551,0.9225351810455322,77.3815381526947,20
61,0.8883285070785071,0.3245504491767511,0.8501001485725551,3.0423409938812256,86.31992197036743,50
62,0.9619426972822259,0.30421383291578286,0.8501001485725551,2.940152168273926,85.52742409706116,50
63,0.8655877758809156,0.28962409081431145,0.8501001485725551,2.762524366378784,86.49346780776978,50
64,0.8466674066054378,0.29503230298320265,0.8501001485725551,1.4019749164581299,80.25887107849121,30
65,0.8969917406901643,0.3550205331824904,0.8501001485725551,3.9988300800323486,87.73778295516968,60
66,0.9122191410481956,0.22975240555149232,0.8501001485725551,1.3863859176635742,79.57200789451599,30
67,0.9808000525452369,0.33041612364202666,0.8501001485725551,4.228993892669678,87.43870496749878,60
68,0.6491079695638905,0.1369091257989441,0.8501001485725551,0.4861431121826172,73.46930003166199,10
69,0.9651273418322539,0.3101933688060553,0.8501001485725551,2.006643772125244,79.44222593307495,40
70,0.9460003282578958,0.3383333393943967,0.8501001485725551,2.408163070678711,78.07947707176208,40
71,0.7941848065789401,0.17801504510087449,0.8501001485725551,1.3559269905090332,76.50078988075256,30
72,0.9694261783293449,0.2875861446830066,0.8501001485725551,1.442796230316162,79.12263703346252,30
73,0.9026363819318662,0.31127694328118394,0.8501001485725551,3.453376054763794,86.95869398117065,60
74,0.8985207065411254,0.3442217277361052,0.8501001485725551,4.575151205062866,88.75686883926392,60
75,0.9892284569138277,0.3554540112151793,0.8501001485725551,3.8615071773529053,88.89952898025513,60
76,0.9580017837589143,0.30255076532977054,0.8501001485725551,2.131505012512207,83.8749577999115,40
77,0.8389811738648948,0.5282685512367491,0.8501001485725551,0.6122150421142578,76.81243014335632,10
78,0.8788819445426916,0.3684479141392014,0.8501001485725551,0.38936400413513184,74.2635247707367,10
79,0.9654647696816372,0.3422778046480027,0.8501001485725551,2.9857380390167236,85.32287001609802,50
80,0.9384592818349099,0.3494439824772635,0.8501001485725551,2.858332872390747,86.13095879554749,50
81,0.7806524610753806,0.4714010139661591,0.8501001485725551,0.4148600101470947,74.005784034729,10
82,0.7430868326345337,0.38549003549003547,0.8501001485725551,0.5109491348266602,73.24230790138245,10
83,0.8657706279956607,0.30574211957336606,0.8501001485725551,3.7333741188049316,89.42827415466309,60
84,0.9065823919573254,0.23604567395715112,0.8501001485725551,2.0885701179504395,83.93778610229492,40
85,0.9515988426834374,0.2899034709566663,0.8501001485725551,3.7370166778564453,86.54660296440125,60
86,0.9443162143367797,0.3424736227699762,0.8501001485725551,3.953032970428467,87.48735404014587,60
87,0.8856147277051227,0.3010875110073319,0.8501001485725551,1.433440923690796,78.85766291618347,30
88,0.7116847507760792,0.18383693818165298,0.8501001485725551,1.4794929027557373,80.29266095161438,30
89,0.9817532410400569,0.35240858179427703,0.8501001485725551,2.093979835510254,82.20886778831482,40
90,0.8900202394975486,0.30824299805706645,0.8501001485725551,2.0638809204101562,83.61598515510559,40
91,0.7312836060586347,0.41256239893130847,0.8501001485725551,0.4745779037475586,75.48854780197144,10
92,0.8472195701707141,0.17750459413494826,0.8501001485725551,0.3797628879547119,75.72504687309265,10
93,0.9751533254509878,0.37455967702250315,0.8501001485725551,2.264528274536133,83.06501197814941,40
94,0.8331477702518562,0.2235930735930736,0.8501001485725551,1.397416114807129,78.62016177177429,30
95,0.8441620700820863,0.23410451905580018,0.8501001485725551,1.3436076641082764,79.0142228603363,30
96,0.9741296670030273,0.34919440392508816,0.8501001485725551,3.922541856765747,89.68237280845642,60
97,0.9469879114697097,0.2867839746298158,0.8501001485725551,3.6459479331970215,87.88871502876282,60
98,0.9313410210914403,0.25812993655656724,0.8501001485725551,1.9610960483551025,82.45941591262817,40
99,0.6511136511096949,0.2436192617976726,0.8501001485725551,0.4076418876647949,74.90371084213257,10
100,0.9310596914485341,0.28461368485052846,0.8501001485725551,2.656311273574829,84.96773719787598,50
101,0.9299203742424911,0.305187657365959,0.8501001485725551,2.8495230674743652,85.66508197784424,50
102,0.843031400212248,0.4383556931544548,0.8501001485725551,0.5701067447662354,73.57732677459717,10
103,0.8805380237034304,0.24349079161033965,0.8501001485725551,1.991276741027832,81.80726885795593,40
104,0.9171766412750016,0.3100548806210327,0.8501001485725551,3.729804039001465,88.12372303009033,60
105,0.774319029570135,0.29303221996952666,0.8501001485725551,3.506937265396118,87.60014295578003,60
106,0.8154420528679478,0.24563414298525735,0.8501001485725551,1.3954479694366455,81.94512987136841,30
107,0.8666553133514987,0.1973100039212186,0.8501001485725551,1.3913371562957764,81.26807975769043,30
108,0.8676236063541443,0.3033469758353575,0.8501001485725551,2.0939078330993652,83.92409682273865,40
109,0.7706914344685243,0.5172129457843744,0.8501001485725551,0.7531120777130127,73.11420607566833,10
110,0.9060704896321333,0.4481168582290432,0.8501001485725551,0.4826788902282715,76.32666492462158,10
111,0.6462706290301747,0.22465971166948928,0.8501001485725551,0.9719939231872559,76.38369512557983,20
112,0.9173469076399865,0.2193343287798821,0.8501001485725551,2.0350239276885986,81.47296094894409,40
113,0.8218229623137598,0.2040944950340121,0.8501001485725551,1.4233601093292236,78.29015588760376,30
114,0.7171154804360119,0.16575427939064302,0.8501001485725551,1.4253718852996826,79.52165412902832,30
115,0.9690130008470681,0.391065334045154,0.8501001485725551,2.1704251766204834,82.68778991699219,40
116,0.9462599791620218,0.34265042184825034,0.8501001485725551,3.8783857822418213,87.82236313819885,60
117,0.9337306491445608,0.260634093177311,0.8501001485725551,3.3693110942840576,91.03884816169739,60
118,0.7921608986647831,0.4492038414685313,0.8501001485725551,0.5870840549468994,77.12819314002991,10
119,0.7937610986113534,0.22951992474636293,0.8501001485725551,2.688892126083374,86.18424487113953,50
120,0.6187939698492462,0.048584621561935354,0.8501001485725551,1.2663578987121582,78.12796878814697,20
121,0.6256432838763318,0.225188961140796,0.8501001485725551,0.9844951629638672,77.6088399887085,20
122,0.9302213310392944,0.2901530841939641,0.8501001485725551,2.787661075592041,86.23938322067261,50
123,0.736488843084653,0.15208104395604397,0.8501001485725551,0.41942620277404785,74.84249114990234,10
124,0.9823817557486699,0.3811325604636263,0.8501001485725551,3.760211944580078,88.23245906829834,60
125,0.9468839884947267,0.2855093608080919,0.8501001485725551,3.507213830947876,87.36393308639526,60
126,0.8220107616551505,0.29944965135693513,0.8501001485725551,2.051396131515503,83.97882199287415,40
127,0.8595546176486921,0.17137491487912837,0.8501001485725551,1.4605298042297363,79.92649388313293,30
128,0.934646613472124,0.2623916382838787,0.8501001485725551,1.3878810405731201,81.0010130405426,30
129,0.9056403074980762,0.2690449393653814,0.8501001485725551,2.0038700103759766,85.42561388015747,40
130,0.9300881180788131,0.2868275080052099,0.8501001485725551,0.8639640808105469,76.32927298545837,20
131,0.7526179141189092,0.4230075890770703,0.8501001485725551,0.533480167388916,77.14239478111267,10
132,0.8182627995579007,0.4452256936841194,0.8501001485725551,0.4694206714630127,76.37124919891357,10
133,0.9668242961705072,0.296284686745163,0.8501001485725551,3.044760227203369,82.39782810211182,40
134,0.9352099005346078,0.3159717744569118,0.8501001485725551,1.9796242713928223,80.91552734375,40
135,0.9025702509332227,0.23014324854423762,0.8501001485725551,1.45210599899292,81.01109194755554,30
136,0.6775715987002692,0.23033712576231177,0.8501001485725551,1.5612893104553223,80.05236768722534,30
137,0.9038102341537614,0.28564303811176756,0.8501001485725551,1.4355709552764893,79.74574208259583,30
138,0.9174757554411723,0.3033548979600121,0.8501001485725551,2.138449192047119,80.8426468372345,40
139,0.9508713990864942,0.36785402273825424,0.8501001485725551,3.6408169269561768,87.58755087852478,60
140,0.9535591594346435,0.33250472675957965,0.8501001485725551,3.8833160400390625,90.31584405899048,60
141,0.9020837640410723,0.40832375996756315,0.8501001485725551,0.4684579372406006,76.51581311225891,10
142,0.6322697199490452,0.15039488232506715,0.8501001485725551,0.4566221237182617,76.78353714942932,10
143,0.9807692307692308,0.32053806688929753,0.8501001485725551,2.8230488300323486,86.08565902709961,50
144,0.9275288522730882,0.29031397625193134,0.8501001485725551,2.8825809955596924,84.82762598991394,50
145,0.7357857453551233,0.3825548512427215,0.8501001485725551,0.4948458671569824,78.94023203849792,10
146,0.7937147472329716,0.41025269202915143,0.8501001485725551,0.539963960647583,72.60148930549622,10
147,0.9717475911516068,0.3904451801773291,0.8501001485725551,3.6659960746765137,81.47112202644348,60
148,0.9254505922671283,0.21543725021532567,0.8501001485725551,3.407310962677002,83.7205810546875,60
149,0.8255019972822446,0.27323724412766964,0.8501001485725551,1.8931610584259033,79.6554319858551,40
150,0.8766544923179272,0.27395246434360915,0.8501001485725551,1.2939770221710205,76.37598085403442,30
151,0.580644664787272,0.1781485284052019,0.8501001485725551,1.3658852577209473,75.61000609397888,30
152,0.7271082418916279,0.17742690621495516,0.8501001485725551,1.324491024017334,75.36220407485962,30
153,0.9072811108121842,0.33987702324255203,0.8501001485725551,1.8934071063995361,78.23363995552063,40
154,0.8353014845499462,0.27069339698532596,0.8501001485725551,2.858981132507324,78.99071621894836,40
155,0.7992209031083188,0.3022934906116352,0.8501001485725551,0.39375805854797363,71.7566876411438,10
156,0.8628112072833135,0.4005445929697999,0.8501001485725551,0.48366880416870117,71.23359990119934,10
157,0.8490855230328884,0.31105471979177884,0.8501001485725551,2.0055370330810547,78.61128807067871,40
158,0.8407781664893816,0.19810810425095438,0.8501001485725551,0.8617541790008545,73.27559280395508,20
159,0.7309537217072588,0.31615858895526905,0.8501001485725551,1.8952298164367676,79.56696009635925,40
160,0.8639123235550535,0.1600047876867789,0.8501001485725551,1.8854601383209229,78.8014919757843,40
161,0.88358772068398,0.3078623512208518,0.8501001485725551,1.3545360565185547,76.8558259010315,30
162,0.8654177435625556,0.30016814632280336,0.8501001485725551,1.437812328338623,77.12697410583496,30
163,0.8812207444351943,0.341532539870251,0.8501001485725551,3.336251974105835,82.33851885795593,60
164,0.9420107350024811,0.3300021001775712,0.8501001485725551,3.5037808418273926,84.32768511772156,60
165,0.8562163964269084,0.4777343506808735,0.8501001485725551,0.3759322166442871,71.8474509716034,10
166,0.7293442611029096,0.4300890017419036,0.8501001485725551,0.5702011585235596,70.53641295433044,10
167,0.7460717125031171,0.2252459934188924,0.8501001485725551,0.8216969966888428,74.18181610107422,20
168,0.8061156276164066,0.1769577816411363,0.8501001485725551,0.9766559600830078,73.17146801948547,20
169,0.7627854393293916,0.3547163960978762,0.8501001485725551,0.4430549144744873,71.78518986701965,10
170,0.5990491283676704,0.17699892815632337,0.8501001485725551,0.5074789524078369,71.60251021385193,10
171,0.8915443386530668,0.33593234895173996,0.8501001485725551,3.5492701530456543,84.16310811042786,60
172,0.9015609482265806,0.25829146760374305,0.8501001485725551,4.67460298538208,83.16641187667847,60
173,0.7642237046461382,0.2530189761501834,0.8501001485725551,1.3915510177612305,78.36680483818054,30
174,0.903246135376781,0.2353493688086381,0.8501001485725551,1.302623987197876,75.25915193557739,30
175,0.8311199054782649,0.2828439924075354,0.8501001485725551,1.8771519660949707,77.86990308761597,40
176,0.9250000305890117,0.3295418427959417,0.8501001485725551,1.9621729850769043,77.54522013664246,40
177,0.9301791003976797,0.3030489239737088,0.8501001485725551,1.9747509956359863,78.39438199996948,40
178,0.7457499707499707,0.18070175438596492,0.8501001485725551,0.8873751163482666,73.97659015655518,20
179,0.757600226872444,0.46312900325102024,0.8501001485725551,0.4210221767425537,71.80052709579468,10
180,0.9103305223232814,0.3105663176275656,0.8501001485725551,2.0789051055908203,77.7023983001709,40
181,0.7666962174940899,0.26564553890526416,0.8501001485725551,0.9189052581787109,73.83598589897156,20
182,0.9593868751044758,0.28581816794996806,0.8501001485725551,2.003495931625366,78.93115901947021,40
183,0.8755800183885483,0.33190308920012196,0.8501001485725551,1.330920934677124,75.7871720790863,30
184,0.888385244016035,0.3577046814197991,0.8501001485725551,3.4439711570739746,84.1521418094635,60
185,0.7852888980242166,0.4104175107869689,0.8501001485725551,0.5882768630981445,71.75862073898315,10
186,0.823225072566094,0.45531183361675714,0.8501001485725551,0.4975879192352295,71.34624004364014,10
187,0.9579797648269153,0.35603785115121966,0.8501001485725551,2.7322349548339844,81.45568299293518,50
188,0.8670024288135038,0.26442977431634784,0.8501001485725551,0.8506360054016113,74.27051901817322,20
189,0.8225911250030764,0.1845660249915569,0.8501001485725551,0.9834189414978027,72.96006202697754,20
190,0.9574560632688928,0.25697783030337396,0.8501001485725551,3.858480930328369,82.26805019378662,50
191,0.4149956408020924,0.2005272706054594,0.8501001485725551,0.6152892112731934,71.07484602928162,10
192,0.7672139634642408,0.5343528368794326,0.8501001485725551,0.5191779136657715,71.27631998062134,10
193,0.9612878497113166,0.31406693185435147,0.8501001485725551,3.579310178756714,82.71374273300171,60
194,0.8080908707788983,0.19017747858017137,0.8501001485725551,1.3538661003112793,76.80596995353699,30
195,0.7204665060555291,0.21138075548560012,0.8501001485725551,0.8403539657592773,74.0936050415039,20
196,0.8716396206401062,0.3144669290147053,0.8501001485725551,2.015650749206543,79.1686840057373,40
197,0.8892726945770293,0.31279321207156413,0.8501001485725551,1.9366309642791748,80.11945414543152,40
198,0.9765893502871872,0.329470635486471,0.8501001485725551,1.931046962738037,79.30444526672363,40
199,0.9644752165740439,0.29108303263006735,0.8501001485725551,2.019822120666504,79.77157974243164,40
200,0.9301982659776158,0.2658633650470996,0.8501001485725551,0.8177096843719482,74.2085747718811,20
201,0.7226617009200295,0.2714240058000866,0.8501001485725551,1.3279521465301514,77.08726811408997,30
202,0.9834938909774436,0.36179606270014375,0.8501001485725551,3.647010087966919,82.64644503593445,60
203,0.6905480768492277,0.3087771900127956,0.8501001485725551,0.36426591873168945,71.33708906173706,10
204,0.8714237324542924,0.4278729994000227,0.8501001485725551,0.5055148601531982,71.27354383468628,10
205,0.6630368835200379,0.2577295107389315,0.8501001485725551,0.8862888813018799,75.24000477790833,20
206,0.6517985982271697,0.1526356794748533,0.8501001485725551,1.07155179977417,73.55010724067688,20
207,0.757073007708347,0.19365521123053406,0.8501001485725551,0.49181389808654785,71.11447286605835,10
208,0.5476044754493746,0.2420785512807658,0.8501001485725551,0.48013901710510254,69.95607018470764,10
209,0.9354115144391884,0.35939770849460595,0.8501001485725551,3.706958770751953,85.12429118156433,60
210,0.7407672194051107,0.2425920438737024,0.8501001485725551,1.3275790214538574,75.45468306541443,30
211,0.7482294321595634,0.35644224431385246,0.8501001485725551,3.2715351581573486,78.85323905944824,40
212,0.7482064429201826,0.24157928189286174,0.8501001485725551,0.9056239128112793,73.4805178642273,20
213,0.8994071579503105,0.35316142960408936,0.8501001485725551,1.9455368518829346,79.44089221954346,40
214,0.7744732697502511,0.1747624900021459,0.8501001485725551,0.9807920455932617,73.03878593444824,20
215,0.8651587970107697,0.32517065117130317,0.8501001485725551,1.9341418743133545,79.42155194282532,40
216,0.884751215828328,0.27358969485064605,0.8501001485725551,1.8076438903808594,78.90311622619629,40
217,0.8279449591833444,0.29878726549510987,0.8501001485725551,1.3084380626678467,76.48114395141602,30
218,0.9548065392028491,0.3460394447026106,0.8501001485725551,1.3278419971466064,76.9914698600769,30
219,0.9351345129668833,0.38763419406010907,0.8501001485725551,3.4858717918395996,85.45344185829163,60
220,0.7494121719947479,0.24788676971667303,0.8501001485725551,3.2806692123413086,83.01548600196838,60
221,0.954295318788423,0.25444628870930386,0.8501001485725551,1.9109282493591309,79.02263188362122,40
222,0.7012647721734893,0.13688512740988001,0.8501001485725551,0.49024200439453125,71.46876883506775,10
223,0.4523117091266302,0.3220048998764907,0.8501001485725551,0.46027612686157227,70.52062273025513,10
224,0.8638136180509061,0.47000944983675264,0.8501001485725551,0.45125675201416016,71.37178707122803,10
225,0.4464976414421358,0.12689812336884773,0.8501001485725551,1.0091009140014648,73.21261692047119,20
226,0.7595821110214516,0.32523598110423896,0.8501001485725551,0.8393867015838623,73.37696290016174,20
227,0.7762131532363581,0.44232155029701037,0.8501001485725551,0.45518994331359863,71.28071904182434,10
228,0.8728907414119448,0.40326142249352576,0.8501001485725551,0.485551118850708,71.2903139591217,10
229,0.8553560621343554,0.5312373635260816,0.8501001485725551,0.5830211639404297,71.77739381790161,10
230,0.9696996366752512,0.31709220187424664,0.8501001485725551,3.548955202102661,81.39551281929016,60
231,0.8390730214378507,0.2607734401003361,0.8501001485725551,1.9616310596466064,79.0515718460083,40
232,0.9379245913984509,0.3414133792670869,0.8501001485725551,3.4433329105377197,83.0872118473053,60
233,0.7744221867353351,0.2913102769802743,0.8501001485725551,1.345442771911621,75.42006659507751,30
234,0.8470771457958719,0.19955878577846234,0.8501001485725551,1.3147778511047363,77.6416666507721,30
235,0.8072234160666989,0.30813768695886423,0.8501001485725551,1.9141130447387695,79.67616891860962,40
236,0.7591385383397654,0.24033543203126426,0.8501001485725551,0.8092269897460938,74.20554494857788,20
237,0.8481374112138506,0.2774306413650822,0.8501001485725551,1.95377516746521,78.74913096427917,40
238,0.8703665556746996,0.31500999171362154,0.8501001485725551,2.5545639991760254,80.77178382873535,50
239,0.9502691186364656,0.2762967468543934,0.8501001485725551,2.0317020416259766,78.4316349029541,40
240,0.6954044158071824,0.22006103763987794,0.8501001485725551,0.39113879203796387,72.35221600532532,10
241,0.9466035723305724,0.33102592169553907,0.8501001485725551,2.7758536338806152,81.35107803344727,50
242,0.6794606398938848,0.2498336148657955,0.8501001485725551,1.590698003768921,76.17461109161377,30
243,0.8815425801240421,0.3039686757931704,0.8501001485725551,2.541264772415161,79.10784196853638,50
244,0.8695822391360414,0.4211257710933793,0.8501001485725551,0.915341854095459,73.59884405136108,20
245,0.8371338055314639,0.26418256682709423,0.8501001485725551,0.8621747493743896,72.80877184867859,20
246,0.5783822220750179,0.23705307099871484,0.8501001485725551,0.9793851375579834,73.65007305145264,20
247,0.8520570748847766,0.3200539351854199,0.8501001485725551,0.9020271301269531,73.43032503128052,20
248,0.672826426434697,0.1409053285377693,0.8501001485725551,1.0176100730895996,73.49737691879272,20
249,0.7209461915043718,0.16347195660720593,0.8501001485725551,1.0570333003997803,73.13533210754395,20
250,0.9397972452484249,0.36405503361797903,0.8501001485725551,2.618628978729248,81.89741611480713,50
251,0.8232521059133263,0.25787851614278384,0.8501001485725551,1.3568449020385742,75.43852281570435,30
252,0.9812908124953332,0.2723754420743253,0.8501001485725551,2.6139681339263916,80.25390005111694,50
253,0.7538563190823057,0.42978572236753654,0.8501001485725551,0.425961971282959,71.7397141456604,10
254,0.9560357196393773,0.30642170566402205,0.8501001485725551,1.9730250835418701,78.07168221473694,40
255,0.9437504343666537,0.3561650490650399,0.8501001485725551,2.502265214920044,81.16735911369324,50
256,0.9718208279850118,0.30261627175918987,0.8501001485725551,4.135177135467529,80.89638495445251,50
257,0.7092012154180939,0.23694417160803716,0.8501001485725551,1.8261730670928955,78.52851009368896,40
258,0.9190071813668038,0.2605389654436145,0.8501001485725551,1.4371991157531738,77.83653092384338,30
259,0.8127986702680241,0.5230433880008304,0.8501001485725551,0.6049892902374268,71.7570071220398,10
260,0.9696552808893234,0.28200230953468775,0.8501001485725551,2.533895969390869,82.06215286254883,50
261,0.8754019292604501,0.17515740447919959,0.8501001485725551,1.1444270610809326,73.04590702056885,20
262,0.6487565142819447,0.15446192221543475,0.8501001485725551,0.9390499591827393,72.62534928321838,20
263,0.4615762855258654,0.2588226248738205,0.8501001485725551,0.9425549507141113,74.5909161567688,20
264,0.589455583828601,0.301173103828608,0.8501001485725551,0.8863768577575684,72.89634394645691,20
265,0.9165475811645121,0.32143646934203746,0.8501001485725551,2.534073829650879,82.28643798828125,50
266,0.8777555991795752,0.5099876753886993,0.8501001485725551,0.47043800354003906,71.75943183898926,10
267,0.7681258958432872,0.23988428045827762,0.8501001485725551,1.4081029891967773,76.52944922447205,30
268,0.9039237438428881,0.28725970627971337,0.8501001485725551,1.9776041507720947,79.80701804161072,40
269,0.9677189227751025,0.29686261548523263,0.8501001485725551,4.107091188430786,82.52463889122009,50
270,0.903406762560149,0.31737372517302187,0.8501001485725551,2.6457979679107666,81.53524684906006,50
271,0.8756013830523841,0.26107411496160543,0.8501001485725551,1.8999269008636475,80.96361923217773,40
272,0.9267800146165437,0.31948817606486846,0.8501001485725551,3.2893009185791016,83.10222482681274,60
273,0.8053757253153023,0.4201727229941747,0.8501001485725551,0.5218970775604248,72.59080696105957,10
274,0.9597273556718608,0.3008646940026021,0.8501001485725551,2.510535955429077,81.42389392852783,50
275,0.6468562625946549,0.18663305700702182,0.8501001485725551,1.0893340110778809,73.53299975395203,20
276,0.6150691745778252,0.22048368677479985,0.8501001485725551,0.8653028011322021,74.75911402702332,20
277,0.8620194168974656,0.21286992760481477,0.8501001485725551,0.8415648937225342,74.79417109489441,20
278,0.5346943769722549,0.2604906736643264,0.8501001485725551,1.048022747039795,73.33060693740845,20
279,0.955774104689006,0.3153020261397731,0.8501001485725551,2.4259488582611084,81.51327610015869,50
280,0.8305033172787516,0.4409136881139834,0.8501001485725551,0.3895909786224365,71.89690899848938,10
281,0.9384813192053726,0.29084412726912773,0.8501001485725551,3.799229383468628,84.24410796165466,60
282,0.9547877889854706,0.30692015663767075,0.8501001485725551,1.8891148567199707,80.06383991241455,40
283,0.9322117389838809,0.3641599030312198,0.8501001485725551,2.5866639614105225,80.94315505027771,50
284,0.8818644902287532,0.31152115408287784,0.8501001485725551,2.6728100776672363,81.66384100914001,50
285,0.7392949831027464,0.22361124808169097,0.8501001485725551,1.8928608894348145,77.8467481136322,40
286,0.9309939651076835,0.33507549656572055,0.8501001485725551,3.3444910049438477,84.60120892524719,60
287,0.8778226657705225,0.4143305333673425,0.8501001485725551,0.33724498748779297,71.31156587600708,10
288,0.9049809488767258,0.2903933559258214,0.8501001485725551,2.7604098320007324,82.57534098625183,50
289,0.8353942158303851,0.30413487097109176,0.8501001485725551,2.395620107650757,81.52517008781433,50
290,0.7887374934175883,0.4818820861678004,0.8501001485725551,0.9991097450256348,74.2421760559082,20
291,0.5895580808080808,0.28871510238311043,0.8501001485725551,0.9158840179443359,74.1510579586029,20
292,0.8157805526050945,0.1549283646623429,0.8501001485725551,0.9140331745147705,73.59639716148376,20
